user_id,recency,frequency,r_score,f_score,avg_r,avg_f,user_class
1002129,2017-12-03,78,100,60,60.0,60.0,普通用户
1002132,2017-12-03,237,100,100,60.0,60.0,价值用户
1002134,2017-12-03,38,100,40,60.0,60.0,普通用户
1002137,2017-12-03,17,100,20,60.0,60.0,普通用户
1002142,2017-12-03,209,100,100,60.0,60.0,价值用户
1002147,2017-12-03,79,100,60,60.0,60.0,普通用户
100215,2017-12-03,178,100,100,60.0,60.0,价值用户
1002151,2017-12-03,18,100,20,60.0,60.0,普通用户
1002166,2017-12-03,186,100,100,60.0,60.0,价值用户
1002172,2017-12-03,211,100,100,60.0,60.0,价值用户
1002180,2017-12-03,134,100,80,60.0,60.0,价值用户
1002183,2017-12-03,15,100,20,60.0,60.0,普通用户
1002185,2017-12-03,338,100,100,60.0,60.0,价值用户
1002186,2017-12-03,50,100,40,60.0,60.0,普通用户
1002188,2017-12-03,183,100,100,60.0,60.0,价值用户
1002191,2017-12-03,117,100,80,60.0,60.0,价值用户
1002194,2017-12-03,21,100,20,60.0,60.0,普通用户
1002198,2017-12-03,51,100,40,60.0,60.0,普通用户
1002200,2017-12-03,58,100,40,60.0,60.0,普通用户
1002201,2017-12-03,147,100,80,60.0,60.0,价值用户
1002202,2017-12-03,227,100,100,60.0,60.0,价值用户
1002208,2017-12-03,53,100,40,60.0,60.0,普通用户
1002213,2017-12-03,89,100,60,60.0,60.0,普通用户
1002214,2017-12-03,232,100,100,60.0,60.0,价值用户
1002218,2017-12-03,93,100,60,60.0,60.0,普通用户
1002222,2017-12-03,209,100,100,60.0,60.0,价值用户
1002226,2017-12-03,347,100,100,60.0,60.0,价值用户
1002228,2017-12-03,180,100,100,60.0,60.0,价值用户
1002237,2017-12-03,93,100,60,60.0,60.0,普通用户
1002246,2017-12-03,48,100,40,60.0,60.0,普通用户
100225,2017-12-03,150,100,80,60.0,60.0,价值用户
1002250,2017-12-03,341,100,100,60.0,60.0,价值用户
1002251,2017-12-03,174,100,100,60.0,60.0,价值用户
1002254,2017-12-02,54,20,40,60.0,60.0,普通用户
1002255,2017-12-03,13,100,20,60.0,60.0,普通用户
1002257,2017-12-03,72,100,60,60.0,60.0,普通用户
1002260,2017-12-03,54,100,40,60.0,60.0,普通用户
100227,2017-12-03,135,100,80,60.0,60.0,价值用户
1002271,2017-12-03,265,100,100,60.0,60.0,价值用户
1002273,2017-12-03,14,100,20,60.0,60.0,普通用户
1002274,2017-12-03,208,100,100,60.0,60.0,价值用户
1002291,2017-12-03,177,100,100,60.0,60.0,价值用户
1002295,2017-12-03,66,100,60,60.0,60.0,普通用户
1002306,2017-12-03,328,100,100,60.0,60.0,价值用户
1002307,2017-12-03,431,100,100,60.0,60.0,价值用户
1002311,2017-12-03,51,100,40,60.0,60.0,普通用户
1002315,2017-12-03,60,100,60,60.0,60.0,普通用户
1002316,2017-12-03,155,100,80,60.0,60.0,价值用户
1002317,2017-12-03,329,100,100,60.0,60.0,价值用户
1002328,2017-12-03,62,100,60,60.0,60.0,普通用户
1002330,2017-12-03,72,100,60,60.0,60.0,普通用户
1002331,2017-12-03,121,100,80,60.0,60.0,价值用户
1002338,2017-12-03,53,100,40,60.0,60.0,普通用户
1002339,2017-12-03,101,100,80,60.0,60.0,价值用户
100234,2017-12-03,345,100,100,60.0,60.0,价值用户
1002349,2017-12-03,360,100,100,60.0,60.0,价值用户
1002350,2017-12-03,63,100,60,60.0,60.0,普通用户
1002356,2017-12-03,63,100,60,60.0,60.0,普通用户
1002358,2017-12-03,137,100,80,60.0,60.0,价值用户
1002364,2017-12-03,80,100,60,60.0,60.0,普通用户
1002375,2017-12-03,26,100,20,60.0,60.0,普通用户
1002387,2017-12-03,98,100,80,60.0,60.0,价值用户
1002388,2017-12-03,118,100,80,60.0,60.0,价值用户
1002392,2017-12-03,115,100,80,60.0,60.0,价值用户
10024,2017-12-03,121,100,80,60.0,60.0,价值用户
100240,2017-12-03,80,100,60,60.0,60.0,普通用户
1002402,2017-12-03,106,100,80,60.0,60.0,价值用户
1002413,2017-12-03,45,100,40,60.0,60.0,普通用户
100242,2017-12-03,244,100,100,60.0,60.0,价值用户
1002421,2017-12-03,58,100,40,60.0,60.0,普通用户
1002426,2017-12-03,89,100,60,60.0,60.0,普通用户
1002428,2017-12-03,57,100,40,60.0,60.0,普通用户
100243,2017-12-03,60,100,60,60.0,60.0,普通用户
1002431,2017-12-03,42,100,40,60.0,60.0,普通用户
1002435,2017-12-03,187,100,100,60.0,60.0,价值用户
1002442,2017-12-03,52,100,40,60.0,60.0,普通用户
1002446,2017-12-03,29,100,20,60.0,60.0,普通用户
1002449,2017-12-03,94,100,60,60.0,60.0,普通用户
1002453,2017-12-03,84,100,60,60.0,60.0,普通用户
1002460,2017-12-03,85,100,60,60.0,60.0,普通用户
1002461,2017-12-03,67,100,60,60.0,60.0,普通用户
1002476,2017-12-03,86,100,60,60.0,60.0,普通用户
1002478,2017-12-03,162,100,100,60.0,60.0,价值用户
1002479,2017-12-03,37,100,40,60.0,60.0,普通用户
1002482,2017-12-03,64,100,60,60.0,60.0,普通用户
1002484,2017-12-03,40,100,40,60.0,60.0,普通用户
100249,2017-12-03,126,100,80,60.0,60.0,价值用户
1002494,2017-12-03,125,100,80,60.0,60.0,价值用户
1002501,2017-12-03,121,100,80,60.0,60.0,价值用户
1002508,2017-12-03,11,100,20,60.0,60.0,普通用户
1002512,2017-12-03,20,100,20,60.0,60.0,普通用户
1002514,2017-12-03,95,100,60,60.0,60.0,普通用户
1002520,2017-12-03,127,100,80,60.0,60.0,价值用户
1002526,2017-12-03,47,100,40,60.0,60.0,普通用户
1002528,2017-12-03,19,100,20,60.0,60.0,普通用户
1002534,2017-12-03,135,100,80,60.0,60.0,价值用户
1002536,2017-12-03,159,100,100,60.0,60.0,价值用户
1002542,2017-12-03,98,100,80,60.0,60.0,价值用户
1002547,2017-12-03,84,100,60,60.0,60.0,普通用户
1002555,2017-12-03,139,100,80,60.0,60.0,价值用户
1002561,2017-12-03,95,100,60,60.0,60.0,普通用户
1002564,2017-12-03,258,100,100,60.0,60.0,价值用户
1002566,2017-12-03,179,100,100,60.0,60.0,价值用户
100257,2017-12-03,23,100,20,60.0,60.0,普通用户
1002573,2017-12-03,12,100,20,60.0,60.0,普通用户
1002574,2017-12-03,17,100,20,60.0,60.0,普通用户
1002578,2017-12-03,20,100,20,60.0,60.0,普通用户
1002583,2017-12-03,63,100,60,60.0,60.0,普通用户
1002587,2017-12-03,63,100,60,60.0,60.0,普通用户
1002589,2017-12-03,61,100,60,60.0,60.0,普通用户
100259,2017-12-03,31,100,20,60.0,60.0,普通用户
1002591,2017-12-03,37,100,40,60.0,60.0,普通用户
1002593,2017-12-03,237,100,100,60.0,60.0,价值用户
1002597,2017-12-03,7,100,20,60.0,60.0,普通用户
1002606,2017-12-03,33,100,20,60.0,60.0,普通用户
100261,2017-12-03,87,100,60,60.0,60.0,普通用户
1002618,2017-12-03,177,100,100,60.0,60.0,价值用户
1002623,2017-12-03,19,100,20,60.0,60.0,普通用户
1002637,2017-12-03,82,100,60,60.0,60.0,普通用户
100264,2017-12-03,52,100,40,60.0,60.0,普通用户
1002642,2017-12-03,232,100,100,60.0,60.0,价值用户
1002646,2017-12-03,30,100,20,60.0,60.0,普通用户
1002648,2017-12-03,77,100,60,60.0,60.0,普通用户
1002650,2017-12-03,46,100,40,60.0,60.0,普通用户
1002658,2017-12-03,39,100,40,60.0,60.0,普通用户
1002661,2017-12-03,41,100,40,60.0,60.0,普通用户
1002665,2017-12-03,13,100,20,60.0,60.0,普通用户
1002668,2017-12-03,114,100,80,60.0,60.0,价值用户
1002672,2017-12-03,126,100,80,60.0,60.0,价值用户
1002674,2017-12-03,61,100,60,60.0,60.0,普通用户
1002677,2017-12-03,15,100,20,60.0,60.0,普通用户
1002684,2017-12-03,11,100,20,60.0,60.0,普通用户
1002685,2017-12-03,30,100,20,60.0,60.0,普通用户
1002696,2017-12-03,302,100,100,60.0,60.0,价值用户
10027,2017-12-03,112,100,80,60.0,60.0,价值用户
1002705,2017-12-03,168,100,100,60.0,60.0,价值用户
1002714,2017-12-03,44,100,40,60.0,60.0,普通用户
1002725,2017-12-03,91,100,60,60.0,60.0,普通用户
100273,2017-12-03,55,100,40,60.0,60.0,普通用户
1002732,2017-12-03,17,100,20,60.0,60.0,普通用户
1002733,2017-12-03,52,100,40,60.0,60.0,普通用户
1002739,2017-12-03,28,100,20,60.0,60.0,普通用户
100274,2017-12-03,11,100,20,60.0,60.0,普通用户
1002756,2017-12-03,16,100,20,60.0,60.0,普通用户
1002760,2017-12-03,19,100,20,60.0,60.0,普通用户
1002763,2017-12-03,431,100,100,60.0,60.0,价值用户
1002765,2017-12-03,175,100,100,60.0,60.0,价值用户
1002766,2017-12-03,182,100,100,60.0,60.0,价值用户
1002767,2017-12-03,142,100,80,60.0,60.0,价值用户
100277,2017-12-03,22,100,20,60.0,60.0,普通用户
1002771,2017-12-03,36,100,40,60.0,60.0,普通用户
1002783,2017-12-03,23,100,20,60.0,60.0,普通用户
100279,2017-12-03,22,100,20,60.0,60.0,普通用户
1002792,2017-12-03,115,100,80,60.0,60.0,价值用户
1002793,2017-12-02,18,20,20,60.0,60.0,普通用户
1002796,2017-12-02,11,20,20,60.0,60.0,普通用户
1002798,2017-12-03,15,100,20,60.0,60.0,普通用户
1002816,2017-12-03,69,100,60,60.0,60.0,普通用户
100283,2017-12-03,218,100,100,60.0,60.0,价值用户
1002831,2017-12-03,73,100,60,60.0,60.0,普通用户
100284,2017-12-03,175,100,100,60.0,60.0,价值用户
1002841,2017-12-03,13,100,20,60.0,60.0,普通用户
1002844,2017-12-03,58,100,40,60.0,60.0,普通用户
1002846,2017-12-03,140,100,80,60.0,60.0,价值用户
1002847,2017-12-03,54,100,40,60.0,60.0,普通用户
100285,2017-12-03,16,100,20,60.0,60.0,普通用户
1002862,2017-12-03,158,100,80,60.0,60.0,价值用户
1002877,2017-12-03,26,100,20,60.0,60.0,普通用户
1002878,2017-12-03,63,100,60,60.0,60.0,普通用户
1002886,2017-12-03,137,100,80,60.0,60.0,价值用户
1002890,2017-12-03,33,100,20,60.0,60.0,普通用户
1002893,2017-12-03,22,100,20,60.0,60.0,普通用户
1002909,2017-12-03,501,100,100,60.0,60.0,价值用户
100292,2017-12-03,55,100,40,60.0,60.0,普通用户
1002927,2017-12-03,339,100,100,60.0,60.0,价值用户
1002928,2017-12-03,126,100,80,60.0,60.0,价值用户
1002931,2017-12-03,46,100,40,60.0,60.0,普通用户
1002934,2017-12-03,80,100,60,60.0,60.0,普通用户
100294,2017-12-03,34,100,40,60.0,60.0,普通用户
1002940,2017-12-03,66,100,60,60.0,60.0,普通用户
1002943,2017-12-03,57,100,40,60.0,60.0,普通用户
1002953,2017-12-03,46,100,40,60.0,60.0,普通用户
1002955,2017-12-03,36,100,40,60.0,60.0,普通用户
1002963,2017-12-03,54,100,40,60.0,60.0,普通用户
1002966,2017-12-03,88,100,60,60.0,60.0,普通用户
1002970,2017-12-03,89,100,60,60.0,60.0,普通用户
1002975,2017-12-03,76,100,60,60.0,60.0,普通用户
1002980,2017-12-03,48,100,40,60.0,60.0,普通用户
1002992,2017-12-03,64,100,60,60.0,60.0,普通用户
1002996,2017-12-03,120,100,80,60.0,60.0,价值用户
1003014,2017-12-03,28,100,20,60.0,60.0,普通用户
1003019,2017-12-03,62,100,60,60.0,60.0,普通用户
1003022,2017-12-03,60,100,60,60.0,60.0,普通用户
1003027,2017-12-03,44,100,40,60.0,60.0,普通用户
1003041,2017-12-03,153,100,80,60.0,60.0,价值用户
1003044,2017-12-03,111,100,80,60.0,60.0,价值用户
1003047,2017-12-03,48,100,40,60.0,60.0,普通用户
1003050,2017-12-03,13,100,20,60.0,60.0,普通用户
1003052,2017-12-03,73,100,60,60.0,60.0,普通用户
1003057,2017-12-03,123,100,80,60.0,60.0,价值用户
1003063,2017-12-02,38,20,40,60.0,60.0,普通用户
1003065,2017-12-03,94,100,60,60.0,60.0,普通用户
100307,2017-12-03,21,100,20,60.0,60.0,普通用户
1003071,2017-12-03,198,100,100,60.0,60.0,价值用户
1003072,2017-12-03,11,100,20,60.0,60.0,普通用户
1003073,2017-12-03,27,100,20,60.0,60.0,普通用户
1003076,2017-12-03,58,100,40,60.0,60.0,普通用户
100308,2017-12-03,39,100,40,60.0,60.0,普通用户
1003086,2017-12-03,13,100,20,60.0,60.0,普通用户
1003093,2017-12-03,138,100,80,60.0,60.0,价值用户
1003095,2017-12-03,68,100,60,60.0,60.0,普通用户
1003106,2017-12-03,33,100,20,60.0,60.0,普通用户
1003110,2017-12-03,168,100,100,60.0,60.0,价值用户
1003117,2017-12-03,42,100,40,60.0,60.0,普通用户
1003120,2017-12-03,317,100,100,60.0,60.0,价值用户
1003122,2017-12-03,131,100,80,60.0,60.0,价值用户
1003123,2017-12-03,305,100,100,60.0,60.0,价值用户
1003124,2017-12-03,100,100,80,60.0,60.0,价值用户
1003125,2017-12-03,23,100,20,60.0,60.0,普通用户
100313,2017-12-03,41,100,40,60.0,60.0,普通用户
1003130,2017-12-03,102,100,80,60.0,60.0,价值用户
1003131,2017-12-03,101,100,80,60.0,60.0,价值用户
1003146,2017-12-03,138,100,80,60.0,60.0,价值用户
1003152,2017-12-03,394,100,100,60.0,60.0,价值用户
1003153,2017-12-03,72,100,60,60.0,60.0,普通用户
1003157,2017-12-03,89,100,60,60.0,60.0,普通用户
1003163,2017-12-03,69,100,60,60.0,60.0,普通用户
1003171,2017-12-03,78,100,60,60.0,60.0,普通用户
1003176,2017-12-03,68,100,60,60.0,60.0,普通用户
1003177,2017-12-03,261,100,100,60.0,60.0,价值用户
100318,2017-12-03,128,100,80,60.0,60.0,价值用户
1003183,2017-12-03,132,100,80,60.0,60.0,价值用户
1003184,2017-12-03,137,100,80,60.0,60.0,价值用户
1003188,2017-12-03,31,100,20,60.0,60.0,普通用户
1003190,2017-12-03,16,100,20,60.0,60.0,普通用户
1003191,2017-12-03,80,100,60,60.0,60.0,普通用户
1003194,2017-12-03,14,100,20,60.0,60.0,普通用户
1003199,2017-12-03,98,100,80,60.0,60.0,价值用户
1003200,2017-12-03,140,100,80,60.0,60.0,价值用户
1003205,2017-12-03,18,100,20,60.0,60.0,普通用户
100322,2017-12-03,72,100,60,60.0,60.0,普通用户
1003221,2017-12-03,137,100,80,60.0,60.0,价值用户
1003226,2017-12-03,26,100,20,60.0,60.0,普通用户
1003227,2017-12-03,143,100,80,60.0,60.0,价值用户
1003230,2017-12-03,28,100,20,60.0,60.0,普通用户
1003239,2017-12-03,116,100,80,60.0,60.0,价值用户
100324,2017-12-03,100,100,80,60.0,60.0,价值用户
1003249,2017-12-03,95,100,60,60.0,60.0,普通用户
1003250,2017-12-03,72,100,60,60.0,60.0,普通用户
1003259,2017-12-03,21,100,20,60.0,60.0,普通用户
1003264,2017-12-03,77,100,60,60.0,60.0,普通用户
1003273,2017-12-03,25,100,20,60.0,60.0,普通用户
1003274,2017-12-03,10,100,20,60.0,60.0,普通用户
1003281,2017-12-03,62,100,60,60.0,60.0,普通用户
1003283,2017-12-03,191,100,100,60.0,60.0,价值用户
1003288,2017-12-03,93,100,60,60.0,60.0,普通用户
1003291,2017-12-03,37,100,40,60.0,60.0,普通用户
1003292,2017-12-03,138,100,80,60.0,60.0,价值用户
1003293,2017-12-02,13,20,20,60.0,60.0,普通用户
1003296,2017-12-03,47,100,40,60.0,60.0,普通用户
1003297,2017-12-03,24,100,20,60.0,60.0,普通用户
1003298,2017-12-03,84,100,60,60.0,60.0,普通用户
1003306,2017-12-03,49,100,40,60.0,60.0,普通用户
1003311,2017-12-03,64,100,60,60.0,60.0,普通用户
1003319,2017-12-03,90,100,60,60.0,60.0,普通用户
1003321,2017-12-03,46,100,40,60.0,60.0,普通用户
1003326,2017-12-03,132,100,80,60.0,60.0,价值用户
1003327,2017-12-03,158,100,80,60.0,60.0,价值用户
1003329,2017-12-03,89,100,60,60.0,60.0,普通用户
1003332,2017-12-03,104,100,80,60.0,60.0,价值用户
1003341,2017-12-03,28,100,20,60.0,60.0,普通用户
1003343,2017-12-03,196,100,100,60.0,60.0,价值用户
1003346,2017-12-03,256,100,100,60.0,60.0,价值用户
1003348,2017-12-03,22,100,20,60.0,60.0,普通用户
1003351,2017-12-03,279,100,100,60.0,60.0,价值用户
1003352,2017-12-03,35,100,40,60.0,60.0,普通用户
1003359,2017-12-03,173,100,100,60.0,60.0,价值用户
100336,2017-12-03,73,100,60,60.0,60.0,普通用户
1003366,2017-12-03,35,100,40,60.0,60.0,普通用户
1003377,2017-12-03,100,100,80,60.0,60.0,价值用户
100338,2017-12-03,26,100,20,60.0,60.0,普通用户
100339,2017-12-03,36,100,40,60.0,60.0,普通用户
1003390,2017-12-03,157,100,80,60.0,60.0,价值用户
1003397,2017-12-03,226,100,100,60.0,60.0,价值用户
10034,2017-12-03,214,100,100,60.0,60.0,价值用户
100340,2017-12-03,180,100,100,60.0,60.0,价值用户
1003410,2017-12-03,23,100,20,60.0,60.0,普通用户
100342,2017-12-03,65,100,60,60.0,60.0,普通用户
1003422,2017-12-03,71,100,60,60.0,60.0,普通用户
1003425,2017-12-03,73,100,60,60.0,60.0,普通用户
1003428,2017-12-03,121,100,80,60.0,60.0,价值用户
1003432,2017-12-03,62,100,60,60.0,60.0,普通用户
1003440,2017-12-03,184,100,100,60.0,60.0,价值用户
1003448,2017-12-03,61,100,60,60.0,60.0,普通用户
1003457,2017-12-03,335,100,100,60.0,60.0,价值用户
100346,2017-12-03,49,100,40,60.0,60.0,普通用户
1003463,2017-12-03,6,100,20,60.0,60.0,普通用户
1003467,2017-12-03,36,100,40,60.0,60.0,普通用户
1003470,2017-12-03,19,100,20,60.0,60.0,普通用户
1003475,2017-12-03,91,100,60,60.0,60.0,普通用户
1003476,2017-12-03,43,100,40,60.0,60.0,普通用户
1003479,2017-12-03,63,100,60,60.0,60.0,普通用户
1003482,2017-12-03,168,100,100,60.0,60.0,价值用户
1003483,2017-12-03,50,100,40,60.0,60.0,普通用户
1003492,2017-12-03,40,100,40,60.0,60.0,普通用户
1003495,2017-12-03,130,100,80,60.0,60.0,价值用户
1003499,2017-12-03,68,100,60,60.0,60.0,普通用户
10035,2017-12-03,132,100,80,60.0,60.0,价值用户
1003505,2017-12-03,31,100,20,60.0,60.0,普通用户
1003509,2017-12-03,193,100,100,60.0,60.0,价值用户
1003510,2017-12-03,213,100,100,60.0,60.0,价值用户
1003512,2017-12-03,49,100,40,60.0,60.0,普通用户
1003514,2017-12-03,30,100,20,60.0,60.0,普通用户
1003519,2017-12-03,148,100,80,60.0,60.0,价值用户
1003531,2017-12-03,71,100,60,60.0,60.0,普通用户
1003550,2017-12-03,356,100,100,60.0,60.0,价值用户
1003553,2017-12-03,65,100,60,60.0,60.0,普通用户
1003556,2017-12-03,12,100,20,60.0,60.0,普通用户
1003557,2017-12-03,255,100,100,60.0,60.0,价值用户
1003559,2017-12-03,182,100,100,60.0,60.0,价值用户
100356,2017-12-03,196,100,100,60.0,60.0,价值用户
1003561,2017-12-03,118,100,80,60.0,60.0,价值用户
1003562,2017-12-03,95,100,60,60.0,60.0,普通用户
100357,2017-12-02,118,20,80,60.0,60.0,活跃用户
1003571,2017-12-03,51,100,40,60.0,60.0,普通用户
1003581,2017-12-02,18,20,20,60.0,60.0,普通用户
1003584,2017-12-03,8,100,20,60.0,60.0,普通用户
1003586,2017-12-03,94,100,60,60.0,60.0,普通用户
1003589,2017-12-03,136,100,80,60.0,60.0,价值用户
1003597,2017-12-03,10,100,20,60.0,60.0,普通用户
1003598,2017-12-03,44,100,40,60.0,60.0,普通用户
1003610,2017-12-03,98,100,80,60.0,60.0,价值用户
1003611,2017-12-03,357,100,100,60.0,60.0,价值用户
1003612,2017-12-03,123,100,80,60.0,60.0,价值用户
1003613,2017-12-03,166,100,100,60.0,60.0,价值用户
1003621,2017-12-03,36,100,40,60.0,60.0,普通用户
1003627,2017-12-03,13,100,20,60.0,60.0,普通用户
1003628,2017-12-03,353,100,100,60.0,60.0,价值用户
1003629,2017-12-03,85,100,60,60.0,60.0,普通用户
100363,2017-12-03,52,100,40,60.0,60.0,普通用户
1003633,2017-12-03,15,100,20,60.0,60.0,普通用户
1003643,2017-12-03,185,100,100,60.0,60.0,价值用户
1003646,2017-12-03,18,100,20,60.0,60.0,普通用户
1003653,2017-12-03,60,100,60,60.0,60.0,普通用户
1003656,2017-12-03,61,100,60,60.0,60.0,普通用户
1003661,2017-12-03,79,100,60,60.0,60.0,普通用户
1003664,2017-12-02,36,20,40,60.0,60.0,普通用户
1003685,2017-12-03,33,100,20,60.0,60.0,普通用户
1003693,2017-12-03,35,100,40,60.0,60.0,普通用户
100370,2017-12-03,201,100,100,60.0,60.0,价值用户
1003703,2017-12-03,45,100,40,60.0,60.0,普通用户
1003707,2017-12-03,504,100,100,60.0,60.0,价值用户
1003710,2017-12-03,51,100,40,60.0,60.0,普通用户
1003711,2017-12-03,168,100,100,60.0,60.0,价值用户
1003713,2017-12-03,43,100,40,60.0,60.0,普通用户
1003714,2017-12-03,71,100,60,60.0,60.0,普通用户
1003716,2017-12-03,257,100,100,60.0,60.0,价值用户
1003724,2017-12-03,142,100,80,60.0,60.0,价值用户
1003725,2017-12-03,7,100,20,60.0,60.0,普通用户
1003733,2017-12-03,26,100,20,60.0,60.0,普通用户
1003740,2017-12-03,126,100,80,60.0,60.0,价值用户
1003743,2017-12-03,134,100,80,60.0,60.0,价值用户
1003748,2017-12-03,54,100,40,60.0,60.0,普通用户
1003752,2017-12-03,18,100,20,60.0,60.0,普通用户
1003756,2017-12-03,263,100,100,60.0,60.0,价值用户
1003757,2017-12-03,26,100,20,60.0,60.0,普通用户
1003759,2017-12-03,28,100,20,60.0,60.0,普通用户
1003761,2017-12-03,70,100,60,60.0,60.0,普通用户
1003766,2017-12-03,528,100,100,60.0,60.0,价值用户
1003767,2017-12-03,8,100,20,60.0,60.0,普通用户
100377,2017-12-03,34,100,40,60.0,60.0,普通用户
1003775,2017-12-03,72,100,60,60.0,60.0,普通用户
1003781,2017-12-03,128,100,80,60.0,60.0,价值用户
1003782,2017-12-03,48,100,40,60.0,60.0,普通用户
1003792,2017-12-03,44,100,40,60.0,60.0,普通用户
1003799,2017-12-03,29,100,20,60.0,60.0,普通用户
1003807,2017-12-03,18,100,20,60.0,60.0,普通用户
1003816,2017-12-03,36,100,40,60.0,60.0,普通用户
1003821,2017-12-03,30,100,20,60.0,60.0,普通用户
1003822,2017-12-03,46,100,40,60.0,60.0,普通用户
1003826,2017-12-03,133,100,80,60.0,60.0,价值用户
1003837,2017-12-03,87,100,60,60.0,60.0,普通用户
1003838,2017-12-03,155,100,80,60.0,60.0,价值用户
1003843,2017-12-03,177,100,100,60.0,60.0,价值用户
1003846,2017-12-03,9,100,20,60.0,60.0,普通用户
1003851,2017-12-03,86,100,60,60.0,60.0,普通用户
1003854,2017-12-03,129,100,80,60.0,60.0,价值用户
1003855,2017-12-03,66,100,60,60.0,60.0,普通用户
100386,2017-12-03,45,100,40,60.0,60.0,普通用户
1003863,2017-12-03,66,100,60,60.0,60.0,普通用户
1003866,2017-12-03,50,100,40,60.0,60.0,普通用户
1003867,2017-12-03,22,100,20,60.0,60.0,普通用户
1003871,2017-12-02,106,20,80,60.0,60.0,活跃用户
